nivel,grupo,indicador,resultado,cv
"dist","131202","desague_red_publica",.8869692,.0615348
"dist","131202","electricidad",1,0
"dist","131202","cocina_lena",.5545139,.2577813
"dist","131203","piso_tierra",.7331325,.0873082
"dist","131203","agua_red_publica",.7607231,.3029099
"dist","131203","desague_red_publica",.6809641,.451185
"dist","131203","electricidad",.8006025,.2398512
"dist","131203","cocina_lena",.693253,.0369323
"dist","140101","piso_tierra",.05536,.3529642
"dist","140101","agua_red_publica",.9615695,.0314986
"dist","140101","desague_red_publica",.9605573,.0316162
"dist","140101","electricidad",.995932,.0040827
"dist","140101","cocina_lena",.0211259,.545875
"dist","140102","piso_tierra",.397331,.4663155
"dist","140102","agua_red_publica",1,0
"dist","140102","desague_red_publica",.8320848,.0834726
"dist","140102","electricidad",.9393837,.064659
"dist","140102","cocina_lena",.654866,.0974842
"dist","140103","piso_tierra",.0241756,1.140698
"dist","140103","agua_red_publica",1,0
"dist","140103","desague_red_publica",1,0
"dist","140103","electricidad",1,0
"dist","140103","cocina_lena",.0725267,1.140698
"dist","140104","piso_tierra",0,
"dist","140104","agua_red_publica",1,0
"dist","140104","desague_red_publica",1,0
"dist","140104","electricidad",1,0
"dist","140104","cocina_lena",0,
"dist","140105","piso_tierra",.2268322,.2088668
"dist","140105","agua_red_publica",.956472,.0304787
"dist","140105","desague_red_publica",.8281156,.0927456
"dist","140105","electricidad",1,0
"dist","140105","cocina_lena",.1522198,.2747828
"dist","140106","piso_tierra",.1362053,.3478068
"dist","140106","agua_red_publica",.9519949,.0215705
"dist","140106","desague_red_publica",.9639291,.0270979
"dist","140106","electricidad",1,0
"dist","140106","cocina_lena",.0525022,.4723044
"dist","140107","piso_tierra",.1666667,4.16e-17
"dist","140107","agua_red_publica",1,0
"dist","140107","desague_red_publica",1,0
"dist","140107","electricidad",1,0
"dist","140107","cocina_lena",.3333333,0
"dist","140108","piso_tierra",.2138935,.4529555
"dist","140108","agua_red_publica",.9400365,.0389496
"dist","140108","desague_red_publica",.7915139,.1493496
"dist","140108","electricidad",1,0
"dist","140108","cocina_lena",.1752756,.2482189
"dist","140109","piso_tierra",.3281391,.1785423
"dist","140109","agua_red_publica",.875,9.91e-19
"dist","140109","desague_red_publica",.8594172,.2045108
"dist","140109","electricidad",.9531391,.0614671
"dist","140109","cocina_lena",.5624437,.4166583
"dist","140110","piso_tierra",.5409848,.0720113
"dist","140110","agua_red_publica",.5,0
"dist","140110","desague_red_publica",.1120202,.4636904
"dist","140110","electricidad",.8770455,.1332554
"dist","140110","cocina_lena",.7650253,.0848709
"dist","140111","piso_tierra",0,
"dist","140111","agua_red_publica",.9046072,.0901918
"dist","140111","desague_red_publica",1,0
"dist","140111","electricidad",1,0
"dist","140111","cocina_lena",0,
"dist","140112","piso_tierra",.0899151,.2882386
"dist","140112","agua_red_publica",.8621994,.0699965
"dist","140112","desague_red_publica",.7695911,.1201181
"dist","140112","electricidad",.9882278,.0108174
"dist","140112","cocina_lena",.1054119,.2730322
"dist","140113","piso_tierra",.0731492,.7088467
"dist","140113","agua_red_publica",.9633377,.0405477
"dist","140113","desague_red_publica",.8170392,.1244345
"dist","140113","electricidad",1,0
"dist","140113","cocina_lena",.2564514,.4608742
"dist","140114","piso_tierra",0,
"dist","140114","agua_red_publica",1,0
"dist","140114","desague_red_publica",1,0
"dist","140114","electricidad",.8333333,1.66e-17
"dist","140114","cocina_lena",0,
"dist","140115","piso_tierra",.4292053,.1795486
"dist","140115","agua_red_publica",.9085293,.0502235
"dist","140115","desague_red_publica",.8189824,.0705287
"dist","140115","electricidad",.970151,.0234981
"dist","140115","cocina_lena",.5432053,.2675871
"dist","140116","piso_tierra",.1038358,.9186892
"dist","140116","agua_red_publica",1,0
"dist","140116","desague_red_publica",1,0
"dist","140116","electricidad",.9480821,.0503083
"dist","140116","cocina_lena",.1038358,.9186892
"dist","140117","piso_tierra",.0937701,.8747587
"dist","140117","agua_red_publica",1,0
"dist","140117","desague_red_publica",.9062299,.0905137
"dist","140117","electricidad",1,0
"dist","140117","cocina_lena",.447977,.5493109
"dist","140118","piso_tierra",.3607319,.2468943
"dist","140118","agua_red_publica",.8927746,.0776932
"dist","140118","desague_red_publica",.7464001,.1537743
"dist","140118","electricidad",1,0
"dist","140118","cocina_lena",.4524966,.3765833
"dist","140119","piso_tierra",.2608508,.259089
"dist","140119","agua_red_publica",.964681,.0262717
"dist","140119","desague_red_publica",1,0
"dist","140119","electricidad",.939115,.0665492
"dist","140119","cocina_lena",.131523,.5167772
"dist","140120","piso_tierra",.2386117,.4809994
"dist","140120","agua_red_publica",.9760528,.0245122
"dist","140120","desague_red_publica",1,0
"dist","140120","electricidad",.976476,.0241399
"dist","140120","cocina_lena",.1688168,.5267681
"dist","140201","piso_tierra",.211995,.5247702
"dist","140201","agua_red_publica",1,0
"dist","140201","desague_red_publica",.9736686,.026593
"dist","140201","electricidad",1,0
"dist","140201","cocina_lena",.1571388,.4394857
"dist","140202","piso_tierra",.8836222,.1407901
"dist","140202","agua_red_publica",.9418111,.0660458
"dist","140202","desague_red_publica",0,
"dist","140202","electricidad",.8349133,.0447011
"dist","140202","cocina_lena",1,0
"dist","140203","piso_tierra",1,0
"dist","140203","agua_red_publica",.4324035,.1015263
"dist","140203","desague_red_publica",0,
"dist","140203","electricidad",.5407721,.6494462
"dist","140203","cocina_lena",1,0
"dist","140205","piso_tierra",.4649895,.1421149
"dist","140205","agua_red_publica",.8890553,.0642584
"dist","140205","desague_red_publica",.4269257,.1895699
"dist","140205","electricidad",.9772922,.0230273
"dist","140205","cocina_lena",.6227408,.0775249
"dist","140206","piso_tierra",.1880132,.8719209
"dist","140206","agua_red_publica",1,0
"dist","140206","desague_red_publica",.9059934,.0904712
"dist","140206","electricidad",1,0
"dist","140206","cocina_lena",.2606733,.3144408
"dist","140301","piso_tierra",.2777135,.3048471
"dist","140301","agua_red_publica",.7298637,.174129
"dist","140301","desague_red_publica",.6880729,.1674612
"dist","140301","electricidad",.9816257,.0185159
"dist","140301","cocina_lena",.1539331,.4615985
"dist","140303","piso_tierra",.4661892,.1900454
"dist","140303","agua_red_publica",.7722471,.222605
"dist","140303","desague_red_publica",.5444942,.5578785
"dist","140303","electricidad",1,0
"dist","140303","cocina_lena",.4555059,.6668664
"dist","140304","piso_tierra",.6736203,.2768214
"dist","140304","agua_red_publica",.9421266,.0659758
"dist","140304","desague_red_publica",.0671265,.9259752
"dist","140304","electricidad",.9421266,.0659758
"dist","140304","cocina_lena",.6736203,.2768214
"dist","140305","piso_tierra",.3903346,.5182824
"dist","140305","agua_red_publica",.8747385,.1047612
"dist","140305","desague_red_publica",.5168369,.484485
"dist","140305","electricidad",1,0
"dist","140305","cocina_lena",.5346513,.1951426
"dist","140306","piso_tierra",.4815458,.167004
"dist","140306","agua_red_publica",.87714,.1141202
"dist","140306","desague_red_publica",.4558385,.4496186
"dist","140306","electricidad",.9671238,.0251482
"dist","140306","cocina_lena",.9078702,.0368121
"dist","140307","piso_tierra",.306013,.1669607
"dist","140307","agua_red_publica",.8348427,.1149825
"dist","140307","desague_red_publica",.5728765,.0508696
"dist","140307","electricidad",.9339297,.0238643
"dist","140307","cocina_lena",.5462265,.0450883
"dist","140308","piso_tierra",.5932053,.1285942
"dist","140308","agua_red_publica",.8633125,.0668217
"dist","140308","desague_red_publica",.3699722,.1959458
"dist","140308","electricidad",.9265006,.0437427
"dist","140308","cocina_lena",.4611824,.2201859
"dist","140309","piso_tierra",0,
"dist","140309","agua_red_publica",1,0
"dist","140309","desague_red_publica",1,0
"dist","140309","electricidad",.8,0
"dist","140309","cocina_lena",.2,3.47e-17
"dist","140310","piso_tierra",.4790206,.4987403
"dist","140310","agua_red_publica",.589411,.397989
"dist","140310","desague_red_publica",.4867637,.5143756
"dist","140310","electricidad",.5424994,.3062863
"dist","140310","cocina_lena",.7693139,.0657528
"dist","140311","piso_tierra",0,
"dist","140311","agua_red_publica",1,0
"dist","140311","desague_red_publica",1,0
"dist","140311","electricidad",1,0
"dist","140311","cocina_lena",0,
"dist","140312","piso_tierra",.1705343,.4101408
"dist","140312","agua_red_publica",.86541,.0392492
"dist","140312","desague_red_publica",.6916096,.2969494
"dist","140312","electricidad",1,0
"dist","140312","cocina_lena",.5069618,.2483373
"dist","150101","piso_tierra",.0154072,.5938547
"dist","150101","agua_red_publica",.9872099,.0088953
"dist","150101","desague_red_publica",1,0
"dist","150101","electricidad",1,0
"dist","150101","cocina_lena",.009665,.7316886
"dist","150102","piso_tierra",0,
"dist","150102","agua_red_publica",.6698346,.4975903
"dist","150102","desague_red_publica",.6698346,.4975903
"dist","150102","electricidad",1,0
"dist","150102","cocina_lena",.0825414,1.009504
"dist","150103","piso_tierra",.0225958,.5400037
"dist","150103","agua_red_publica",.9722173,.013412
"dist","150103","desague_red_publica",.9718786,.0135528
"dist","150103","electricidad",1,0
"dist","150103","cocina_lena",.0289358,.4620001
"dist","150104","piso_tierra",0,
"dist","150104","agua_red_publica",1,0
"dist","150104","desague_red_publica",1,0
"dist","150104","electricidad",1,0
"dist","150104","cocina_lena",0,
"dist","150105","piso_tierra",.0252357,.9594004
"dist","150105","agua_red_publica",1,0
"dist","150105","desague_red_publica",1,0
"dist","150105","electricidad",1,0
"dist","150105","cocina_lena",0,
"dist","150106","piso_tierra",.1122755,.3587873
"dist","150106","agua_red_publica",.874069,.0909682
"dist","150106","desague_red_publica",.8193879,.0949357
"dist","150106","electricidad",.9861956,.0138771
"dist","150106","cocina_lena",.0351679,.6000506
"dist","150107","piso_tierra",.1116813,.8831871
"dist","150107","agua_red_publica",1,0
"dist","150107","desague_red_publica",1,0
"dist","150107","electricidad",1,0
"dist","150107","cocina_lena",0,
"dist","150108","piso_tierra",.0123169,.9860337
"dist","150108","agua_red_publica",.8695468,.0924163
"dist","150108","desague_red_publica",.9321367,.0598351
"dist","150108","electricidad",.9870603,.0128733
"dist","150108","cocina_lena",.0266706,.6770445
"dist","150109","piso_tierra",0,
"dist","150109","agua_red_publica",1,0
"dist","150109","desague_red_publica",.8,0
"dist","150109","electricidad",.8,8.67e-18
"dist","150109","cocina_lena",0,
"dist","150110","piso_tierra",.0306656,.4885937
"dist","150110","agua_red_publica",.9282939,.0570712
"dist","150110","desague_red_publica",.9187236,.046873
"dist","150110","electricidad",1,0
"dist","150110","cocina_lena",.020383,.6679757
"dist","150111","piso_tierra",0,
"dist","150111","agua_red_publica",1,0
"dist","150111","desague_red_publica",1,0
"dist","150111","electricidad",1,0
"dist","150111","cocina_lena",0,
"dist","150112","piso_tierra",0,
"dist","150112","agua_red_publica",1,0
"dist","150112","desague_red_publica",1,0
"dist","150112","electricidad",1,0
"dist","150112","cocina_lena",0,
"dist","150113","piso_tierra",0,
"dist","150113","agua_red_publica",1,0
"dist","150113","desague_red_publica",1,0
"dist","150113","electricidad",1,0
"dist","150113","cocina_lena",0,
"dist","150114","piso_tierra",0,
"dist","150114","agua_red_publica",1,0
"dist","150114","desague_red_publica",1,0
"dist","150114","electricidad",1,0
"dist","150114","cocina_lena",0,
"dist","150115","piso_tierra",.0234251,.5601307
"dist","150115","agua_red_publica",1,0
"dist","150115","desague_red_publica",1,0
"dist","150115","electricidad",.9703209,.0219002
"dist","150115","cocina_lena",0,
"dist","150116","piso_tierra",0,
"dist","150116","agua_red_publica",1,0
"dist","150116","desague_red_publica",1,0
"dist","150116","electricidad",1,0
"dist","150116","cocina_lena",0,
"dist","150117","piso_tierra",.01348,.9730248
"dist","150117","agua_red_publica",1,0
"dist","150117","desague_red_publica",1,0
"dist","150117","electricidad",1,0
"dist","150117","cocina_lena",.01348,.9730248
"dist","150118","piso_tierra",.0740445,.4565634
"dist","150118","agua_red_publica",.7424154,.1618798
"dist","150118","desague_red_publica",.5322744,.2741559
"dist","150118","electricidad",1,0
"dist","150118","cocina_lena",.1837269,.366686
"dist","150119","piso_tierra",.0526691,.6489651
"dist","150119","agua_red_publica",.5843465,.2824445
"dist","150119","desague_red_publica",.6086665,.2796142
"dist","150119","electricidad",1,0
"dist","150119","cocina_lena",.0252326,.9930719
"dist","150120","piso_tierra",0,
"dist","150120","agua_red_publica",1,0
"dist","150120","desague_red_publica",1,0
"dist","150120","electricidad",1,0
"dist","150120","cocina_lena",0,
"dist","150121","piso_tierra",.0161052,1.029661
"dist","150121","agua_red_publica",1,0
"dist","150121","desague_red_publica",1,0
"dist","150121","electricidad",1,0
"dist","150121","cocina_lena",0,
"dist","150122","piso_tierra",0,
"dist","150122","agua_red_publica",1,0
"dist","150122","desague_red_publica",1,0
"dist","150122","electricidad",1,0
"dist","150122","cocina_lena",0,
"dist","150123","piso_tierra",.0409212,1.006093
"dist","150123","agua_red_publica",.7544728,.3274117
"dist","150123","desague_red_publica",.7544728,.3274117
"dist","150123","electricidad",1,0
"dist","150123","cocina_lena",.2947378,.4224425
"dist","150124","piso_tierra",.3333333,0
"dist","150124","agua_red_publica",.1666667,4.16e-17
"dist","150124","desague_red_publica",.1666667,4.16e-17
"dist","150124","electricidad",.6666667,0
"dist","150124","cocina_lena",0,
"dist","150125","piso_tierra",.0995766,.3172202
"dist","150125","agua_red_publica",.8150084,.1098443
"dist","150125","desague_red_publica",.8424366,.0896896
"dist","150125","electricidad",1,0
"dist","150125","cocina_lena",.072693,.3405505
"dist","150126","piso_tierra",0,
"dist","150126","agua_red_publica",.2,6.94e-17
"dist","150126","desague_red_publica",.6,0
"dist","150126","electricidad",1,0
"dist","150126","cocina_lena",0,
"dist","150128","piso_tierra",.0309063,.5535414
"dist","150128","agua_red_publica",.9095203,.0663982
"dist","150128","desague_red_publica",.9643472,.0263504
"dist","150128","electricidad",1,0
"dist","150128","cocina_lena",.0173897,.723586
"dist","150130","piso_tierra",0,
"dist","150130","agua_red_publica",1,0
"dist","150130","desague_red_publica",1,0
"dist","150130","electricidad",1,0
"dist","150130","cocina_lena",.0158166,.9737711
"dist","150131","piso_tierra",0,
"dist","150131","agua_red_publica",1,0
"dist","150131","desague_red_publica",1,0
"dist","150131","electricidad",1,0
"dist","150131","cocina_lena",0,
"dist","150132","piso_tierra",.0957048,.2441153
"dist","150132","agua_red_publica",.868854,.0508843
"dist","150132","desague_red_publica",.8830195,.0461601
"dist","150132","electricidad",.9956447,.0043691
"dist","150132","cocina_lena",.0755659,.3102913
"dist","150133","piso_tierra",.012979,.9797423
"dist","150133","agua_red_publica",1,0
"dist","150133","desague_red_publica",1,0
"dist","150133","electricidad",1,0
"dist","150133","cocina_lena",.048662,.7570815
"dist","150134","piso_tierra",0,
"dist","150134","agua_red_publica",1,0
"dist","150134","desague_red_publica",1,0
"dist","150134","electricidad",1,0
"dist","150134","cocina_lena",.1044727,.7168544
"dist","150135","piso_tierra",.0311537,.7696331
"dist","150135","agua_red_publica",.9099162,.0496773
"dist","150135","desague_red_publica",.9586207,.0423325
"dist","150135","electricidad",1,0
"dist","150135","cocina_lena",.0085127,.9881257
"dist","150136","piso_tierra",0,
"dist","150136","agua_red_publica",1,0
"dist","150136","desague_red_publica",1,0
"dist","150136","electricidad",1,0
"dist","150136","cocina_lena",0,
"dist","150137","piso_tierra",0,
"dist","150137","agua_red_publica",1,0
"dist","150137","desague_red_publica",1,0
